geometry,weight,road_type
"{""type"": ""LineString"", ""coordinates"": [[121.4359627, 25.1834578], [121.4355121, 25.1832976]]}",48.76040074954599,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4360819, 25.1831603], [121.4360887, 25.1831372]]}",2.6489269349351336,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4360819, 25.1831603], [121.436163, 25.1831919]]}",8.892135027501611,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4360887, 25.1831372], [121.4362113, 25.1828562]]}",33.48881441933569,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4360887, 25.1831372], [121.4356546, 25.1829818]]}",47.01811300910369,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4362113, 25.1828562], [121.4358578, 25.1827293]]}",38.30260819722449,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4362113, 25.1828562], [121.4365845, 25.1829878]]}",40.34143930611386,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4360512, 25.1835093], [121.4363372, 25.1836086]]}",30.85366193068723,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4363372, 25.1836086], [121.4365364, 25.1839902]]}",46.79490164139876,residential
"{""type"": ""LineString"", ""coordinates"": [[121.436163, 25.1831919], [121.4364761, 25.1832962]]}",33.60627248307061,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4415369, 25.1763005], [121.4414012, 25.1763769]]}",16.084496813083348,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4415369, 25.1763005], [121.4411848, 25.1761248]]}",40.47679574914228,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4414012, 25.1763769], [121.4412912, 25.1764777]]}",15.735407254615115,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4412912, 25.1764777], [121.4410566, 25.1766672]]}",31.619350168593538,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4410566, 25.1766672], [121.4406367, 25.1766955]]}",42.44084787798995,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4406367, 25.1766955], [121.4402439, 25.1767315]]}",39.793594463177016,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4402439, 25.1767315], [121.44022, 25.1769095]]}",19.863180971700785,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4467959, 25.1741109], [121.4470761, 25.1741037]]}",28.255364973260722,service
"{""type"": ""LineString"", ""coordinates"": [[121.4467959, 25.1741109], [121.4468448, 25.1743567]]}",27.669159697265375,service
"{""type"": ""LineString"", ""coordinates"": [[121.4467959, 25.1741109], [121.4464067, 25.1741573]]}",39.566507937090584,service
"{""type"": ""LineString"", ""coordinates"": [[121.4499223, 25.1744063], [121.450065, 25.1744553]]}",15.37404034833964,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4506862, 25.1743219], [121.4506403, 25.1743061]]}",4.946648567880027,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4506312, 25.1745596], [121.4506151, 25.1746021]]}",4.979485939666696,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4506151, 25.1746021], [121.450523, 25.1745696]]}",9.95717450851521,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4506151, 25.1746021], [121.4504917, 25.1748825]]}",33.457278306452174,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4501763, 25.1754426], [121.450417, 25.1749581]]}",58.89632677966087,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4501763, 25.1754426], [121.4502177, 25.1754605]]}",4.620143861383595,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450417, 25.1749581], [121.4504586, 25.1748695]]}",10.672275560415349,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4434835, 25.1755254], [121.4435839, 25.1754107]]}",16.2429985208123,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4435839, 25.1754107], [121.4439193, 25.1757084]]}",47.22654308429925,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4439193, 25.1757084], [121.4445446, 25.1759471]]}",68.35029358796031,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4445446, 25.1759471], [121.4446, 25.176006]]}",8.587698303480527,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4436903, 25.1767565], [121.4435183, 25.1766339]]}",22.0226308039178,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4418485, 25.1749729], [121.4422381, 25.175458]]}",66.55433711110103,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4422381, 25.175458], [121.4424638, 25.1757448]]}",39.07403087660744,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4424638, 25.1757448], [121.442548, 25.1757068]]}",9.47364749460117,path
"{""type"": ""LineString"", ""coordinates"": [[121.4407252, 25.1729696], [121.4408631, 25.1729224]]}",14.851118435190768,service
"{""type"": ""LineString"", ""coordinates"": [[121.4407252, 25.1729696], [121.4407126, 25.1729416]]}",3.3514614952177264,secondary
"{""type"": ""LineString"", ""coordinates"": [[121.4408631, 25.1729224], [121.4413872, 25.172743]]}",56.44340535242375,service
"{""type"": ""LineString"", ""coordinates"": [[121.4413872, 25.172743], [121.4417731, 25.1726213]]}",41.168654972426296,service
"{""type"": ""LineString"", ""coordinates"": [[121.4417731, 25.1726213], [121.441904, 25.1729542]]}",39.16404644105916,service
"{""type"": ""LineString"", ""coordinates"": [[121.4417731, 25.1726213], [121.4417597, 25.1725869]]}",4.042714196904412,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4406955, 25.1758638], [121.4406292, 25.175765]]}",12.822953888894183,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4406955, 25.1758638], [121.4405425, 25.1761661]]}",36.865710719034404,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4406089, 25.1756554], [121.4405466, 25.1750652]]}",65.67567379264614,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4411705, 25.1771308], [121.4408606, 25.1770707]]}",31.938567955133443,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4411705, 25.1771308], [121.4412938, 25.1767552]]}",43.42082359407485,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4445018, 25.1794209], [121.4447522, 25.1793784]]}",25.674454270815144,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4445018, 25.1794209], [121.4445755, 25.1798189]]}",44.706858452406074,tertiary
"{""type"": ""LineString"", ""coordinates"": [[121.4447522, 25.1793784], [121.4449504, 25.1793436]]}",20.346146547082753,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4447522, 25.1793784], [121.4448164, 25.1797543]]}",42.137252683840195,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4449504, 25.1793436], [121.4454978, 25.179213]]}",57.04037544609767,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4454978, 25.179213], [121.4454267, 25.1789229]]}",32.92303915958603,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4329094, 25.1860929], [121.4328822, 25.1859469]]}",16.40273240531541,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4328822, 25.1859469], [121.4328182, 25.1856026]]}",38.67882310001723,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4328822, 25.1859469], [121.4324435, 25.1859991]]}",44.5929732079426,pedestrian
"{""type"": ""LineString"", ""coordinates"": [[121.4328182, 25.1856026], [121.4327603, 25.1854473]]}",18.165070311570226,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4327603, 25.1854473], [121.4327404, 25.1853938]]}",6.256272265446467,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4327603, 25.1854473], [121.4326183, 25.1854448]]}",14.314905164617578,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4327404, 25.1853938], [121.4326355, 25.1852194]]}",22.021893752158448,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.444356, 25.1693431], [121.4443506, 25.1692891]]}",6.006140094402339,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4443506, 25.1692891], [121.4443197, 25.1692412]]}",6.152488511033359,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4443197, 25.1692412], [121.4442735, 25.1691999]]}",6.528140007569242,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4442735, 25.1691999], [121.4442165, 25.169172]]}",6.524186416885775,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4442165, 25.169172], [121.4441568, 25.1691617]]}",6.125181818712114,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4441568, 25.1691617], [121.444102, 25.1691856]]}",6.1256431762298655,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4441568, 25.1691617], [121.4442145, 25.1691418]]}",6.220055376756871,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.444102, 25.1691856], [121.4436391, 25.1693873]]}",51.734896479767976,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.444102, 25.1691856], [121.4441212, 25.1692144]]}",3.731298345552463,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4443775, 25.1684202], [121.4447289, 25.1681547]]}",46.039533028245806,service
"{""type"": ""LineString"", ""coordinates"": [[121.4447289, 25.1681547], [121.445587, 25.167522]]}",111.32792801401169,service
"{""type"": ""LineString"", ""coordinates"": [[121.4482673, 25.1684648], [121.448491, 25.1683718]]}",24.791504759807626,residential
"{""type"": ""LineString"", ""coordinates"": [[121.448491, 25.1683718], [121.4483652, 25.1681323]]}",29.403854133485314,residential
"{""type"": ""LineString"", ""coordinates"": [[121.448491, 25.1683718], [121.4486815, 25.1687068]]}",41.78148862712795,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4483652, 25.1681323], [121.4481584, 25.1678656]]}",36.15632169296764,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4483652, 25.1681323], [121.4486359, 25.1679688]]}",32.7507990851272,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4525434, 25.1697922], [121.4525331, 25.1695759]]}",23.981429194544457,service
"{""type"": ""LineString"", ""coordinates"": [[121.4525434, 25.1697922], [121.4528371, 25.1698529]]}",30.359828401929715,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4525331, 25.1695759], [121.4524902, 25.1693129]]}",29.450994808058436,service
"{""type"": ""LineString"", ""coordinates"": [[121.4525331, 25.1695759], [121.4531274, 25.1694945]]}",60.582317792868444,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4524902, 25.1693129], [121.4524635, 25.1691935]]}",13.496684910429067,service
"{""type"": ""LineString"", ""coordinates"": [[121.4524902, 25.1693129], [121.4525582, 25.1692812]]}",7.7016710426158355,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4467778, 25.168964], [121.4463884, 25.1685675]]}",58.9041797742838,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4467778, 25.168964], [121.446748, 25.1689975]]}",4.774207284622322,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4467778, 25.168964], [121.4469749, 25.1687686]]}",29.38052169864324,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4463884, 25.1685675], [121.4461873, 25.1683454]]}",31.877457863282647,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4463884, 25.1685675], [121.4461993, 25.1686694]]}",22.153186310555675,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4461873, 25.1683454], [121.4460813, 25.1682306]]}",16.609442059231167,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4460813, 25.1682306], [121.4456742, 25.1684486]]}",47.61477999771803,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4461993, 25.1686694], [121.4459651, 25.1687747]]}",26.332449114711864,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4459651, 25.1687747], [121.4465002, 25.1692966]]}",79.06621743850687,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4459651, 25.1687747], [121.4457857, 25.1688407]]}",19.50604929007841,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4465002, 25.1692966], [121.4462386, 25.1695903]]}",41.8776748751544,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4465002, 25.1692966], [121.446748, 25.1689975]]}",41.492008069360715,residential
"{""type"": ""LineString"", ""coordinates"": [[121.447215, 25.1685938], [121.4469749, 25.1687686]]}",30.994852724577587,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374849, 25.1731975], [121.4374943, 25.1732315]]}",3.8834468254773964,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374943, 25.1732315], [121.4374907, 25.1732971]]}",7.275374312685018,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374907, 25.1732971], [121.4374747, 25.1733601]]}",7.162272985588923,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374747, 25.1733601], [121.4374157, 25.1734888]]}",15.446518457208354,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374157, 25.1734888], [121.437354, 25.1735519]]}",9.3558705517722,residential
"{""type"": ""LineString"", ""coordinates"": [[121.437354, 25.1735519], [121.4372561, 25.1738044]]}",29.658574415661914,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4372561, 25.1738044], [121.4372119, 25.1739367]]}",15.316789410415245,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4372119, 25.1739367], [121.4373191, 25.1738627]]}",13.562856469962638,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4372119, 25.1739367], [121.4367276, 25.17427]]}",61.20552277719071,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.436294, 25.1738288], [121.4367809, 25.1735498]]}",57.998782990934664,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.436294, 25.1738288], [121.4361698, 25.1738956]]}",14.542447580796999,service
"{""type"": ""LineString"", ""coordinates"": [[121.436294, 25.1738288], [121.4367276, 25.17427]]}",65.56370958323981,service
"{""type"": ""LineString"", ""coordinates"": [[121.4367809, 25.1735498], [121.4369716, 25.1734602]]}",21.633503313666047,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4369716, 25.1734602], [121.4371607, 25.1733922]]}",20.49555348774854,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4371607, 25.1733922], [121.4373284, 25.1733946]]}",16.906299052646997,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4373284, 25.1733946], [121.4373941, 25.1733691]]}",7.199770992881404,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4373941, 25.1733691], [121.437445, 25.1733157]]}",7.83014834156014,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.437445, 25.1733157], [121.4374639, 25.173251]]}",7.4155291527469,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4361858, 25.1747027], [121.4367133, 25.1742826]]}",70.65811574316365,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4361858, 25.1747027], [121.4352292, 25.1751826]]}",110.10598814298713,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4361858, 25.1747027], [121.4363103, 25.1749989]]}",35.1273890440769,service
"{""type"": ""LineString"", ""coordinates"": [[121.439319, 25.1706076], [121.4392402, 25.1704873]]}",15.5131603614426,footway
"{""type"": ""LineString"", ""coordinates"": [[121.439319, 25.1706076], [121.4393884, 25.1707615]]}",18.426654283204755,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4392402, 25.1704873], [121.4390632, 25.1706729]]}",27.22104897488115,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4392402, 25.1704873], [121.4392737, 25.1704521]]}",5.158060784448196,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4393884, 25.1707615], [121.4396288, 25.1706828]]}",25.753195591407245,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4393884, 25.1707615], [121.4393201, 25.1709375]]}",20.674997604860316,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4393884, 25.1707615], [121.439414, 25.1710894]]}",36.412070457005775,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4392765, 25.1713249], [121.4392264, 25.1714074]]}",10.440905014975094,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4392765, 25.1713249], [121.439414, 25.1710894]]}",29.539265970674705,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4392264, 25.1714074], [121.4391528, 25.1714184]]}",7.518410109604746,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4391528, 25.1714184], [121.4391207, 25.1714293]]}",3.4536569736575204,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4391207, 25.1714293], [121.4390838, 25.1714943]]}",8.10390688269925,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4390838, 25.1714943], [121.4390704, 25.1715331]]}",4.5050266593892125,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4390838, 25.1714943], [121.4391792, 25.1715686]]}",12.65739925353454,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4390704, 25.1715331], [121.4390226, 25.1714972]]}",6.247330469355333,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4390226, 25.1714972], [121.4390464, 25.1714349]]}",7.305920234852605,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4390464, 25.1714349], [121.4388882, 25.1713791]]}",17.102774199400386,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4388882, 25.1713791], [121.4388337, 25.1713867]]}",5.557831683228751,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4388337, 25.1713867], [121.4387728, 25.1711937]]}",22.24198629032851,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4374052, 25.1709879], [121.4372232, 25.1707788]]}",29.547020903675563,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4374052, 25.1709879], [121.437482, 25.1710943]]}",14.100821567297473,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4372232, 25.1707788], [121.437304, 25.1707259]]}",10.03359469626225,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4372232, 25.1707788], [121.4371065, 25.1708638]]}",15.067486921254254,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4375422, 25.1708966], [121.4373658, 25.1706845]]}",29.464159577150696,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4375422, 25.1708966], [121.4376335, 25.1710073]]}",15.33147849640652,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4373658, 25.1706845], [121.4374156, 25.1706518]]}",6.190277373823593,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4373658, 25.1706845], [121.437304, 25.1707259]]}",7.735437486737736,footway
"{""type"": ""LineString"", ""coordinates"": [[121.439414, 25.1710894], [121.4394663, 25.1711144]]}",5.954985023531412,residential
"{""type"": ""LineString"", ""coordinates"": [[121.439414, 25.1710894], [121.4394635, 25.1710383]]}",7.545530414041643,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4398471, 25.1704617], [121.4396881, 25.170179]]}",35.17729848232082,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4398471, 25.1704617], [121.4399383, 25.1706383]]}",21.614015877210115,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4396881, 25.170179], [121.4394902, 25.1698143]]}",45.05392692865797,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4396881, 25.170179], [121.4394749, 25.1702967]]}",25.136458044609096,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4396881, 25.170179], [121.4399447, 25.1700537]]}",29.354427391111972,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4399383, 25.1706383], [121.4400037, 25.1706416]]}",6.602615061989339,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4399383, 25.1706383], [121.4400028, 25.1707326]]}",12.303573051055805,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4392691, 25.171582], [121.4391792, 25.1715686]]}",9.18283305511851,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4524635, 25.1691935], [121.4523685, 25.1692777]]}",13.367581626899849,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4531274, 25.1694945], [121.4537656, 25.1695011]]}",64.33706038174999,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4537656, 25.1695011], [121.4544281, 25.1695484]]}",66.98763029056339,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4544281, 25.1695484], [121.4544737, 25.169427]]}",14.211077637293691,service
"{""type"": ""LineString"", ""coordinates"": [[121.4528371, 25.1698529], [121.4535533, 25.1698056]]}",72.38525667853216,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4535533, 25.1698056], [121.4536194, 25.1697871]]}",6.971096537030274,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4535533, 25.1698056], [121.4535523, 25.1700662]]}",28.866109267586175,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4534694, 25.1712338], [121.4534828, 25.171059]]}",19.4091689433794,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4534828, 25.171059], [121.4534713, 25.1708892]]}",18.843963691554976,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4534713, 25.1708892], [121.4534204, 25.1707387]]}",17.442192428117984,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4534204, 25.1707387], [121.4533211, 25.1705858]]}",19.673148693012447,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4533211, 25.1705858], [121.4532031, 25.1704765]]}",16.97234935413856,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4431625, 25.1697599], [121.4431623, 25.1697534]]}",0.7202681728990298,service
"{""type"": ""LineString"", ""coordinates"": [[121.4431623, 25.1697534], [121.4431589, 25.169617]]}",15.112515245585666,service
"{""type"": ""LineString"", ""coordinates"": [[121.4431623, 25.1697534], [121.4431866, 25.1697606]]}",2.5760818344733893,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4431589, 25.169617], [121.4429336, 25.1696595]]}",23.19378672990196,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4431589, 25.169617], [121.4433561, 25.1695175]]}",22.729328796503196,living_street
"{""type"": ""LineString"", ""coordinates"": [[121.4467335, 25.1704035], [121.4466303, 25.1704363]]}",11.01903898954022,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4467335, 25.1704035], [121.4467936, 25.1701788]]}",25.61607613642869,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4472471, 25.1706716], [121.4473118, 25.1707036]]}",7.42289665898306,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4472471, 25.1706716], [121.4478173, 25.1705025]]}",60.45268272516179,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4473118, 25.1707036], [121.4474069, 25.1707853]]}",13.183105084522587,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4474069, 25.1707853], [121.4475813, 25.1710171]]}",31.117559248834556,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4475813, 25.1710171], [121.4476483, 25.1710535]]}",7.865726182566213,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4476483, 25.1710535], [121.4478992, 25.1710483]]}",25.297863929969324,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4486359, 25.1679688], [121.4487512, 25.1680149]]}",12.695055876612969,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4487512, 25.1680149], [121.4488301, 25.1680635]]}",9.604056132545185,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4488301, 25.1680635], [121.4489293, 25.1680465]]}",10.175587891771446,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4489293, 25.1680465], [121.4490527, 25.1680514]]}",12.45114982281042,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4490527, 25.1680514], [121.44916, 25.1680805]]}",11.28642370174469,footway
"{""type"": ""LineString"", ""coordinates"": [[121.44916, 25.1680805], [121.4492405, 25.1681582]]}",11.828920690889841,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4492405, 25.1681582], [121.4496321, 25.1687262]]}",74.27427529318675,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4496321, 25.1687262], [121.4502943, 25.1687137]]}",66.76695023083728,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4502943, 25.1687137], [121.4503727, 25.1685122]]}",23.677458100855937,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4474404, 25.1674322], [121.4475709, 25.1675864]]}",21.559044490829876,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4474404, 25.1674322], [121.4475515, 25.1673035]]}",18.128814944964397,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4474404, 25.1674322], [121.4473916, 25.1673597]]}",9.417551537238843,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4475709, 25.1675864], [121.447934, 25.1682042]]}",77.60575442131966,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4515112, 25.1713363], [121.4515518, 25.1713884]]}",7.074828977571775,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4515112, 25.1713363], [121.4520568, 25.1711926]]}",57.25472825969584,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4515518, 25.1713884], [121.4517198, 25.1715346]]}",23.431527890917128,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4517198, 25.1715346], [121.4519132, 25.1716491]]}",23.257542241909082,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4517198, 25.1715346], [121.4514559, 25.1717207]]}",33.653738477388046,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4519132, 25.1716491], [121.4523906, 25.1718239]]}",51.87190115621177,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4520943, 25.1705857], [121.4522132, 25.1705505]]}",12.603700768781673,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4522132, 25.1705505], [121.4525691, 25.1706052]]}",36.383753403559275,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4519068, 25.1709328], [121.4520514, 25.1708722]]}",16.047384817546085,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4520514, 25.1708722], [121.4526801, 25.1709463]]}",63.90383711210333,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4526801, 25.1709463], [121.4526248, 25.1712589]]}",35.07166498340792,service
"{""type"": ""LineString"", ""coordinates"": [[121.4510376, 25.1719196], [121.4514559, 25.1717207]]}",47.57425327450763,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4510376, 25.1719196], [121.4509142, 25.1717254]]}",24.84853686113803,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4514559, 25.1717207], [121.4515685, 25.1718373]]}",17.194123156872088,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4520568, 25.1711926], [121.4526248, 25.1712589]]}",57.724731349381614,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4526248, 25.1712589], [121.4528293, 25.1712776]]}",20.717858021129242,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4526248, 25.1712589], [121.4525517, 25.1717012]]}",49.54337463176245,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4532243, 25.1716477], [121.4530424, 25.1717729]]}",22.98970757056053,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4530424, 25.1717729], [121.4527608, 25.1718676]]}",30.26194242733571,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.453584, 25.1713529], [121.4537369, 25.171331]]}",15.60238184912669,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4537369, 25.171331], [121.4538938, 25.171342]]}",15.86272467933215,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4538938, 25.171342], [121.4541472, 25.171388]]}",26.046503829928024,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4541472, 25.171388], [121.454272, 25.1713819]]}",12.598238724234582,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.454272, 25.1713819], [121.4543628, 25.1713662]]}",9.316579983180088,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4543628, 25.1713662], [121.45447, 25.1713613]]}",10.819613071168535,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.45447, 25.1713613], [121.4545934, 25.1713759]]}",12.54367172912335,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4545934, 25.1713759], [121.4547275, 25.1714099]]}",14.03239093223191,unclassified
